,id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRation,Class
14406,1791,5299,137.076093,50.543212,0.929539,5437,82.139493,0.566859,309.726,0.694142,2.712057,1
14407,2791,6087,148.172565,53.111119,0.933552,6198,88.035272,0.520256,330.958,0.698341,2.789860,1
14408,3791,5613,144.123678,50.496521,0.936612,5768,84.538119,0.620770,326.622,0.661171,2.854131,1
14409,4791,4994,136.810401,46.952713,0.939264,5117,79.740569,0.604893,305.409,0.672814,2.913791,1
14410,5791,6684,160.284595,53.884996,0.941797,6818,92.251467,0.590251,356.205,0.661982,2.974568,1
14411,6791,6508,160.890123,53.033488,0.944112,6733,91.028803,0.471492,357.308,0.640578,3.033746,1
14412,7791,5861,153.439741,49.539635,0.946447,6035,86.385514,0.539290,338.772,0.641751,3.097313,1
14413,8791,6584,165.339164,52.084395,0.949087,6779,91.558774,0.713017,364.829,0.621614,3.174447,1
14414,9791,6268,163.944458,49.896359,0.952561,6427,89.334570,0.734560,359.668,0.608885,3.285700,1
14415,10791,5621,159.325723,45.848524,0.957701,5767,84.598342,0.461494,342.958,0.600539,3.475046,1
14416,11791,8171,149.411022,70.467791,0.881793,8385,101.998237,0.634394,360.870,0.788467,2.120274,0
14417,12791,9337,161.197274,74.647004,0.886317,9586,109.033195,0.649395,388.219,0.778509,2.159461,0
14418,13791,9206,161.257841,73.502335,0.890079,9396,108.265614,0.584322,384.891,0.780918,2.193915,0
14419,14791,8410,155.848878,70.006268,0.893435,8700,103.479199,0.561228,372.236,0.762727,2.226213,0
14420,15791,8518,157.388925,69.597719,0.896915,8702,104.141512,0.576163,373.478,0.767392,2.261409,0
14421,16791,8176,156.306617,67.709531,0.901305,8410,102.029439,0.553629,385.890,0.689960,2.308488,0
14422,17791,7106,148.646994,61.777870,0.909547,7261,95.119084,0.787107,345.891,0.746374,2.406153,0
14423,792,4648,124.801795,48.560665,0.921195,4780,76.928651,0.761967,285.858,0.714785,2.570018,1
14424,1792,6580,152.817469,56.343202,0.929550,6728,91.530958,0.806966,346.627,0.688194,2.712261,1
14425,2792,5787,145.093560,52.006229,0.933556,5940,85.838437,0.626299,329.691,0.669036,2.789927,1
14426,3792,5917,148.301491,51.955874,0.936623,6049,86.797226,0.504046,330.372,0.681248,2.854374,1
14427,4792,6781,160.769372,55.174492,0.939266,7025,92.918445,0.519060,368.620,0.627113,2.913835,1
14428,5792,6522,158.172835,53.174952,0.941797,6654,91.126661,0.506366,351.170,0.664593,2.974574,1
14429,6792,6714,162.876768,53.687211,0.944114,6904,92.458262,0.552593,359.530,0.652711,3.033809,1
14430,7792,5427,147.542144,47.634020,0.946450,5623,83.125634,0.491176,327.235,0.636869,3.097411,1
14431,8792,6555,164.589817,51.846125,0.949091,6748,91.356911,0.714286,362.687,0.626208,3.174583,1
14432,9792,6754,170.155775,51.785849,0.952562,6939,92.733273,0.480951,369.835,0.620519,3.285758,1
14433,10792,6717,134.633825,64.729406,0.876841,6865,92.478917,0.783964,326.821,0.790251,2.079948,0
14434,11792,8416,151.911364,71.643447,0.881805,8664,103.516105,0.676963,369.454,0.774809,2.120380,0
14435,12792,9312,161.138726,74.619293,0.886319,9679,108.887128,0.641853,390.940,0.765654,2.159478,0
14436,13792,8161,152.150054,69.348160,0.890088,8430,101.935803,0.581309,365.868,0.766133,2.194003,0
14437,14792,9363,163.652898,73.511439,0.893436,9569,109.184898,0.609888,390.990,0.769651,2.226224,0
14438,15792,8565,157.870532,69.810037,0.896917,8736,104.428429,0.637656,371.828,0.778490,2.261430,0
14439,16792,7324,148.062340,64.133140,0.901322,7445,96.567108,0.790843,347.571,0.761853,2.308671,0
14440,17792,7015,147.121900,61.133489,0.909580,7165,94.508071,0.547619,346.053,0.736126,2.406568,0
14441,793,5781,138.440954,53.859297,0.921220,5912,85.793926,0.599938,320.867,0.705607,2.570419,1
14442,1793,6005,145.559532,53.666662,0.929552,6226,87.440285,0.501671,339.601,0.654312,2.712290,1
14443,2793,6222,150.189769,53.827483,0.933569,6373,89.006160,0.491858,344.036,0.660590,2.790206,1
14444,3793,5906,148.233489,51.930996,0.936625,6052,86.716508,0.809041,333.751,0.666282,2.854432,1
14445,4793,6857,160.731064,55.160543,0.939268,7055,93.437699,0.586469,363.251,0.653026,2.913877,1
14446,5793,5928,151.658322,50.982336,0.941803,6156,86.877868,0.487500,339.998,0.644415,2.974723,1
14447,6793,6524,161.166788,53.122326,0.944117,6702,91.140632,0.458210,358.279,0.638677,3.033881,1
14448,7793,6175,158.350782,51.120588,0.946457,6300,88.669353,0.444628,350.101,0.633082,3.097593,1
14449,8793,8051,145.187570,71.657720,0.869716,8271,101.246489,0.600104,359.352,0.783465,2.026126,0
14450,9793,6523,166.994364,50.821089,0.952567,6688,91.133647,0.463775,363.924,0.618922,3.285927,1
14451,10793,6446,170.535725,49.072659,0.957704,6608,90.594162,0.523044,365.732,0.605584,3.475168,1
14452,11793,9176,158.503593,74.752324,0.881806,9453,108.089065,0.683959,386.003,0.773895,2.120383,0
14453,12793,8232,151.397772,70.108411,0.886319,8490,102.378259,0.796440,365.078,0.776147,2.159481,0
14454,13793,9100,160.314948,73.068083,0.890093,9331,107.640512,0.702377,382.694,0.780815,2.194049,0
14455,14793,9648,166.495716,74.787829,0.893437,9950,110.834178,0.744674,402.864,0.747017,2.226241,0
14456,15793,8558,158.255998,69.978181,0.896925,8844,104.385746,0.556908,376.587,0.758318,2.261505,0
14457,16793,8797,161.979054,70.158977,0.901329,9016,105.833304,0.612775,384.299,0.748524,2.308743,0
14458,17793,7051,148.859857,61.846409,0.909608,7473,94.750261,0.694680,348.920,0.727795,2.406928,0
14459,794,6383,145.721481,56.678441,0.921259,6536,90.150363,0.665520,337.324,0.704921,2.571021,1
14460,1794,6091,146.780335,54.116691,0.929552,6266,88.064193,0.736963,334.759,0.683021,2.712293,1
14461,2794,5624,143.132535,51.298086,0.933570,5757,84.620915,0.636775,324.762,0.670077,2.790212,1
14462,3794,6543,119.861164,74.564291,0.782947,6966,91.273251,0.599066,332.719,0.742731,1.607487,0
14463,4794,7056,127.546975,72.322189,0.823701,7228,94.783850,0.750798,330.707,0.810740,1.763594,0
14464,5794,3572,117.433485,39.476739,0.941804,3688,67.438948,0.545427,262.835,0.649763,2.974751,1
14465,6794,5971,154.144032,50.806873,0.944118,6113,87.192393,0.456498,339.928,0.649356,3.033921,1
14466,7794,6434,161.235235,52.051568,0.946457,6622,90.509796,0.665219,358.495,0.629107,3.097606,1
14467,8794,8215,146.547339,72.319509,0.869752,8427,102.272493,0.611872,359.722,0.797781,2.026387,0
14468,9794,5789,156.715684,47.692692,0.952568,5939,85.853269,0.503304,343.188,0.617660,3.285948,1
14469,10794,5612,158.384384,45.569103,0.957717,5741,84.530588,0.770350,340.548,0.608094,3.475697,1
14470,11794,9712,162.518567,76.643892,0.881812,9892,111.201180,0.584497,395.303,0.781013,2.120437,0
14471,12794,7968,148.821932,68.915234,0.886321,8112,100.723248,0.595071,355.861,0.790676,2.159493,0
14472,13794,9337,162.634565,74.121548,0.890105,9692,109.033195,0.562301,394.880,0.752466,2.194160,0
14473,14794,7951,151.252532,67.939506,0.893442,8179,100.615742,0.552767,360.601,0.768383,2.226282,0
14474,15794,8164,154.583758,68.353593,0.896927,8429,101.954537,0.578556,369.218,0.752570,2.261531,0
14475,16794,9334,166.692054,72.197373,0.901337,9565,109.015677,0.600103,391.810,0.764059,2.308838,0
14476,17794,6360,141.011726,58.585092,0.909610,6570,89.987796,0.534454,332.855,0.721368,2.406956,0
14477,795,6244,144.202940,56.084766,0.921268,6430,89.163377,0.802984,333.560,0.705220,2.571161,1
14478,1795,6021,145.698593,53.717402,0.929553,6186,87.556698,0.578164,329.037,0.698858,2.712316,1
14479,2795,6031,105.313882,74.973753,0.702273,6111,87.629377,0.635779,291.412,0.892451,1.404677,0
14480,3795,6478,155.437650,54.451644,0.936633,6656,90.818752,0.517082,348.648,0.669694,2.854600,1
14481,4795,7957,135.239315,76.513768,0.824566,8191,100.653699,0.659784,350.707,0.812962,1.767516,0
14482,5795,7354,134.317367,71.193830,0.847971,7530,96.764682,0.647815,335.125,0.822848,1.886643,0
14483,6795,6003,154.703503,50.990314,0.944121,6161,87.425723,0.458594,347.445,0.624894,3.033978,1
14484,7795,7955,143.397288,72.100489,0.864401,8156,100.641048,0.642361,355.338,0.791711,1.988853,0
14485,8795,6581,164.859203,51.929908,0.949093,6754,91.537913,0.454740,365.224,0.619988,3.174648,1
14486,9795,7253,138.569915,67.645742,0.872748,7504,96.097900,0.599421,341.041,0.783636,2.048465,0
14487,10795,9494,159.653448,76.754604,0.876854,9818,109.946061,0.583026,396.882,0.757419,2.080050,0
14488,11795,9222,159.009740,74.988368,0.881815,9433,108.359656,0.631557,387.079,0.773456,2.120459,0
14489,12795,8350,152.768395,70.738340,0.886336,8621,103.109409,0.579459,372.591,0.755843,2.159627,0
14490,13795,9251,161.678306,73.684999,0.890107,9469,108.529899,0.648738,384.539,0.786172,2.194182,0
14491,14795,8978,160.879744,72.262203,0.893447,9283,106.916531,0.615269,386.052,0.757003,2.226333,0
14492,15795,9576,166.991552,73.838563,0.896932,9823,110.419844,0.580364,397.699,0.760825,2.261576,0
14493,16795,9527,167.979214,72.754441,0.901338,9735,110.136974,0.562530,395.360,0.765915,2.308852,0
14494,17795,9223,169.814199,70.550226,0.909614,9566,108.365531,0.584548,401.163,0.720179,2.406997,0
14495,796,6018,141.412104,54.986346,0.921306,6172,87.534882,0.665561,322.975,0.724977,2.571768,1
14496,1796,6014,145.094453,53.491615,0.929561,6150,87.505786,0.507168,329.182,0.697431,2.712471,1
14497,2796,6036,147.410494,52.830214,0.933573,6178,87.665694,0.540279,330.420,0.694747,2.790269,1
14498,3796,6348,153.355329,53.719766,0.936639,6494,89.902862,0.603881,345.371,0.668767,2.854728,1
14499,4796,5204,139.807449,47.978242,0.939272,5313,81.399868,0.481184,311.469,0.674089,2.913976,1
14500,5796,7721,137.573628,72.881689,0.848144,7985,99.149798,0.627010,352.502,0.780837,1.887630,0
14501,6796,4910,138.307086,45.584956,0.944123,5000,79.067099,0.463208,305.100,0.662837,3.034051,1
14502,7796,6886,132.856459,66.795041,0.864425,6999,93.635076,0.796530,323.951,0.824552,1.989017,0
14503,8796,6405,162.501776,51.186184,0.949096,6579,90.305588,0.522260,357.686,0.629108,3.174719,1
14504,9796,9312,156.961535,76.623516,0.872750,9600,108.887128,0.599807,392.035,0.761383,2.048477,0
14505,10796,6684,174.187665,50.095142,0.957753,6882,92.251467,0.629142,376.549,0.592384,3.477137,1
14506,11796,8191,149.467484,70.487109,0.881819,8368,102.122990,0.612869,357.812,0.803965,2.120494,0
14507,12796,8958,158.067904,73.191176,0.886339,9199,106.797377,0.671011,379.816,0.780323,2.159658,0
14508,13796,9337,162.518137,74.067743,0.890108,9566,109.033195,0.782977,388.458,0.777551,2.194182,0
14509,14796,7911,150.575018,67.630312,0.893458,8141,100.362334,0.609852,358.844,0.772022,2.226443,0
14510,15796,8540,157.491715,69.637755,0.896932,8776,104.275912,0.660991,377.245,0.754086,2.261585,0
14511,16796,9100,164.282976,71.150914,0.901346,9255,107.640512,0.594732,387.230,0.762629,2.308937,0
14512,17796,8447,162.018827,67.311207,0.909615,8667,103.706579,0.582712,378.859,0.739532,2.407011,0
14513,797,4660,124.065816,48.239171,0.921314,4749,77.027893,0.536125,284.546,0.723254,2.571889,1
14514,1797,5215,134.973725,49.759727,0.929563,5352,81.485853,0.582942,309.321,0.684929,2.712509,1
14515,2797,5619,142.704994,51.143290,0.933574,5738,84.583290,0.509152,320.902,0.685684,2.790297,1
14516,3797,7127,162.444376,56.903332,0.936640,7340,95.259531,0.782671,366.509,0.666726,2.854743,1
14517,4797,5226,139.851441,47.992796,0.939273,5308,81.571747,0.478571,311.056,0.678738,2.914009,1
14518,5797,4729,135.182780,45.442919,0.941805,4848,77.596068,0.518531,299.133,0.664126,2.974782,1
14519,6797,4762,136.422588,44.963671,0.944124,4878,77.866339,0.508761,299.812,0.665735,3.034062,1
14520,7797,7691,140.459322,70.612538,0.864446,7876,98.956987,0.635462,343.519,0.819014,1.989156,0
14521,8797,5796,153.928830,48.484671,0.949098,5946,85.905159,0.450630,341.489,0.624575,3.174794,1
14522,9797,6696,169.267772,51.505783,0.952581,6895,92.334241,0.452280,373.445,0.603354,3.286384,1
14523,10797,5840,162.144812,46.623043,0.957769,5996,86.230615,0.428624,351.042,0.595531,3.477783,1
14524,11797,8739,154.861563,73.029234,0.881825,9034,105.483839,0.601735,379.447,0.762727,2.120542,0
14525,12797,8632,155.254795,71.887717,0.886342,8869,104.836080,0.570598,374.174,0.774772,2.159685,0
14526,13797,8144,151.540350,69.064287,0.890109,8270,101.829577,0.580222,361.270,0.784122,2.194193,0
14527,14797,9381,164.001423,73.657279,0.893469,9559,109.289799,0.728395,390.269,0.773982,2.226547,0
14528,15797,7052,143.195245,63.316040,0.896933,7164,94.756980,0.714923,334.917,0.790038,2.261595,0
14529,16797,9161,164.927981,71.429765,0.901347,9448,108.000683,0.633147,398.103,0.726377,2.308953,0
14530,17797,9685,174.211703,72.370420,0.909631,9977,111.046499,0.552229,407.847,0.731669,2.407223,0
14531,798,6111,142.192493,55.284573,0.921322,6232,88.208655,0.550938,322.341,0.739079,2.572010,1
14532,1798,5875,143.633955,52.951423,0.929566,6033,86.488625,0.774045,327.423,0.688651,2.712561,1
14533,2798,5187,136.864813,49.048643,0.933579,5282,81.266805,0.498990,304.844,0.701408,2.790389,1
14534,3798,5923,148.113847,51.880746,0.936646,6103,86.841222,0.540617,333.513,0.669154,2.854890,1
14535,4798,5284,141.213648,48.459967,0.939274,5434,82.023154,0.553530,319.635,0.649926,2.914027,1
14536,5798,5427,144.970814,48.733180,0.941805,5608,83.125634,0.521827,321.785,0.658625,2.974787,1
14537,6798,5982,153.604649,50.625185,0.944127,6165,87.272670,0.509323,339.814,0.650989,3.034155,1
14538,7798,6795,164.955708,53.245966,0.946471,6973,93.014315,0.791405,364.383,0.643107,3.097994,1
14539,8798,6322,161.199624,50.771514,0.949105,6491,89.718562,0.573528,354.931,0.630633,3.175001,1
14540,9798,6864,171.330500,52.131712,0.952584,7004,93.485380,0.747305,375.150,0.612883,3.286493,1
14541,10798,9934,163.409486,78.560046,0.876855,10124,112.464935,0.597103,399.677,0.781476,2.080058,0
14542,11798,7306,140.941521,66.457068,0.881854,7413,96.448370,0.599836,336.567,0.810488,2.120791,0
14543,12798,8677,155.571327,72.033968,0.886343,8865,105.108989,0.592206,372.031,0.787809,2.159694,0
14544,13798,9413,163.211166,74.382893,0.890110,9702,109.476042,0.665183,401.750,0.732869,2.194203,0
14545,14798,9445,164.689263,73.964580,0.893473,9713,109.661969,0.715693,392.048,0.772206,2.226596,0
14546,15798,9914,169.353455,74.882009,0.896934,10192,112.351666,0.715244,426.469,0.684989,2.261604,0
14547,16798,8170,156.096376,67.602287,0.901355,8377,101.991995,0.711921,373.531,0.735832,2.309040,0
14548,17798,7087,148.467450,61.668840,0.909653,7279,94.991835,0.576882,346.050,0.743695,2.407495,0
14549,799,5818,139.589248,54.269273,0.921331,5985,86.068041,0.739639,321.469,0.707466,2.572160,1
14550,1799,6708,154.043365,56.788191,0.929568,6939,92.416940,0.642713,360.150,0.649884,2.712595,1
14551,2799,6590,154.326775,55.304364,0.933584,6810,91.600484,0.492158,351.248,0.671224,2.790499,1
14552,3799,6627,156.584419,54.847455,0.936647,6795,91.857272,0.531862,351.946,0.672318,2.854908,1
14553,4799,5280,141.908201,48.696833,0.939278,5448,81.992102,0.615672,317.823,0.656860,2.914116,1
14554,5799,5560,146.602098,49.280962,0.941807,5722,84.138052,0.501172,326.235,0.656483,2.974822,1
14555,6799,6381,158.561056,52.258345,0.944128,6541,90.136239,0.493885,353.105,0.643118,3.034177,1
14556,7799,6573,163.098720,52.645926,0.946472,6746,91.482258,0.460326,360.230,0.636522,3.098031,1
14557,8799,6299,161.137862,50.751996,0.949105,6536,89.555211,0.478793,355.703,0.625614,3.175005,1
14558,9799,5046,147.317348,44.822237,0.952590,5226,80.154643,0.505105,320.015,0.619179,3.286702,1
14559,10799,4955,148.713137,42.760750,0.957769,5028,79.428597,0.851082,316.307,0.622352,3.477795,1
14560,11799,8545,153.075113,72.176706,0.881860,8731,104.306433,0.739827,368.188,0.792105,2.120838,0
14561,12799,9040,158.624576,73.447647,0.886344,9192,107.285066,0.593643,378.099,0.794634,2.159696,0
14562,13799,8665,156.989410,71.547347,0.890110,8939,105.036283,0.564863,380.922,0.750423,2.194203,0
14563,14799,8727,158.990819,71.404591,0.893476,9021,105.411392,0.557600,380.491,0.757506,2.226619,0
14564,15799,8920,161.419423,71.372970,0.896937,9229,106.570619,0.680708,385.729,0.753373,2.261632,0
14565,16799,8629,160.109026,69.337400,0.901363,8835,104.817861,0.566654,375.892,0.767440,2.309129,0
14566,17799,8750,165.729327,68.835010,0.909664,9024,105.550206,0.529918,388.515,0.728454,2.407631,0
14567,800,4617,124.357130,48.344986,0.921339,4767,76.671683,0.494961,284.872,0.714941,2.572286,1
14568,1800,6362,150.059999,55.318116,0.929572,6527,90.001944,0.501340,341.405,0.685905,2.712674,1
14569,2800,5307,138.280653,49.554078,0.933584,5436,82.201474,0.681433,311.529,0.687167,2.790500,1
14570,3800,6060,150.399999,52.679612,0.936651,6254,87.839807,0.573050,339.557,0.660476,2.854994,1
14571,4800,4100,126.434122,43.385856,0.939281,4470,72.251520,0.740741,289.176,0.616126,2.914178,1
14572,5800,6608,160.280617,53.877139,0.941811,6797,91.725498,0.487208,356.910,0.651872,2.974928,1
14573,6800,6161,155.971965,51.403098,0.944132,6333,88.568780,0.458715,347.768,0.640150,3.034291,1
14574,7800,6804,165.779379,53.510416,0.946474,7029,93.075893,0.728636,367.658,0.632537,3.098077,1
14575,8800,6403,161.867636,50.981421,0.949106,6555,90.291488,0.769499,355.641,0.636165,3.175032,1
14576,9800,9010,154.520846,75.427544,0.872766,9253,107.106901,0.750333,377.599,0.794096,2.048600,0
14577,10800,8741,153.143967,73.623520,0.876859,8975,105.495909,0.636913,372.018,0.793676,2.080096,0
14578,11800,8226,150.034580,70.740263,0.881870,8456,102.340942,0.595957,362.702,0.785776,2.120922,0
14579,12800,7495,144.330531,66.828827,0.886345,7643,97.687923,0.610541,345.985,0.786805,2.159705,0
14580,13800,9161,161.344076,73.530481,0.890114,9396,108.000683,0.586417,385.204,0.775838,2.194248,0
14581,14800,8340,154.499863,69.387570,0.893476,8512,103.047648,0.726797,369.139,0.769123,2.226622,0
14582,15800,7995,153.268680,67.768641,0.896938,8300,100.893757,0.632416,367.155,0.745297,2.261646,0
14583,16800,9013,164.096644,71.064206,0.901364,9296,107.124731,0.789921,391.063,0.740604,2.309132,0
14584,17800,8448,162.101015,67.311155,0.909711,8634,103.712717,0.626474,378.237,0.742054,2.408234,0
14585,801,5628,137.081783,53.286978,0.921354,5762,84.651002,0.555030,315.467,0.710651,2.572519,1
14586,1801,6242,147.734934,54.459218,0.929577,6397,89.149096,0.619246,336.406,0.693116,2.712763,1
14587,2801,5875,145.242362,52.047348,0.933588,6013,86.488625,0.536236,328.552,0.683927,2.790581,1
14588,3801,5950,147.919890,51.809981,0.936654,6152,87.038930,0.774236,341.425,0.641411,2.855046,1
14589,4801,6660,158.498218,54.388549,0.939281,6809,92.085696,0.659537,354.600,0.665590,2.914184,1
14590,5801,5479,144.817021,48.678390,0.941813,5605,83.522928,0.629481,321.337,0.666791,2.974976,1
14591,6801,5708,150.064213,49.455575,0.944134,5855,85.250521,0.480674,333.539,0.644764,3.034323,1
14592,7801,5863,153.101371,49.417887,0.946474,5986,86.400251,0.464801,336.909,0.649089,3.098096,1
14593,8801,6007,158.097855,49.791131,0.949112,6205,87.454845,0.663024,349.265,0.618810,3.175221,1
14594,9801,6468,166.917238,50.785522,0.952590,6656,90.748627,0.427778,367.335,0.602359,3.286709,1
14595,10801,8219,148.404643,71.342042,0.876871,8401,102.297389,0.618481,360.193,0.796083,2.080185,0
14596,11801,9264,159.100657,75.014000,0.881873,9435,108.606128,0.797383,383.702,0.790716,2.120946,0
14597,12801,9562,163.127844,75.531536,0.886348,9766,110.339098,0.622850,390.230,0.789073,2.159732,0
14598,13801,8801,157.853902,71.939793,0.890115,9109,105.857363,0.705208,381.908,0.758271,2.194250,0
14599,14801,9219,162.851786,73.137385,0.893480,9384,108.342029,0.770047,389.278,0.764494,2.226656,0
14600,15801,7831,151.672158,67.062668,0.896938,8016,99.853587,0.558480,358.766,0.764548,2.261648,0
14601,16801,9063,164.258908,71.132921,0.901368,9339,107.421460,0.731595,390.567,0.746605,2.309183,0
14602,17801,6587,143.132522,59.433405,0.909715,6699,91.579631,0.649157,333.362,0.744844,2.408284,0
14603,802,5221,133.116369,51.745206,0.921355,5427,81.532715,0.699210,308.708,0.688443,2.572535,1
14604,1802,6135,146.615873,54.043068,0.929587,6285,88.381698,0.513131,340.520,0.664874,2.712945,1
14605,2802,4702,130.252843,46.672285,0.933599,4801,77.374236,0.542705,290.210,0.701565,2.790796,1
14606,3802,5751,146.001618,51.137998,0.936654,5911,85.571027,0.500087,327.675,0.673080,2.855052,1
14607,4802,6542,156.648968,53.753421,0.939282,6674,91.266276,0.753687,348.860,0.675489,2.914214,1
14608,5802,6324,156.396112,52.570173,0.941814,6506,89.732753,0.601827,351.640,0.642695,2.974997,1
14609,6802,9028,150.542099,77.597438,0.856918,9261,107.213836,0.625641,376.584,0.799977,1.940040,0
14610,7802,8997,152.010120,76.408776,0.864487,9296,107.029604,0.611417,386.310,0.757593,1.989433,0
14611,8802,6531,163.622354,51.529532,0.949115,6678,91.189514,0.558014,360.514,0.631459,3.175312,1
14612,9802,6307,164.985894,50.194544,0.952597,6484,89.612063,0.430806,360.612,0.609470,3.286929,1
14613,10802,6650,173.389950,49.855439,0.957771,6873,92.016536,0.738069,381.403,0.574465,3.477854,1
14614,11802,9377,160.085979,75.472954,0.881891,9627,109.266496,0.588527,387.422,0.785064,2.121104,0
14615,12802,7252,142.189948,65.834721,0.886355,7478,96.091275,0.639506,344.801,0.766533,2.159802,0
14616,13802,9223,161.786796,73.732052,0.890115,9645,108.365531,0.711651,394.561,0.744481,2.194253,0
14617,14802,8623,157.240369,70.614908,0.893487,8834,104.781413,0.801096,374.878,0.771060,2.226730,0
14618,15802,9091,163.274102,72.189123,0.896949,9409,107.587270,0.555006,391.994,0.743469,2.261755,0
14619,16802,7421,148.833464,64.452071,0.901371,7590,97.204479,0.597504,348.383,0.768349,2.309212,0
14620,17802,8864,165.894541,68.880752,0.909726,9021,106.235565,0.776862,385.373,0.750027,2.408431,0
14621,803,5813,138.937827,54.000836,0.921377,5919,86.031049,0.812439,317.582,0.724267,2.572883,1
14622,1803,5352,137.561097,50.704923,0.929588,5469,82.549246,0.792889,309.957,0.700040,2.712973,1
14623,2803,6743,155.922974,55.870054,0.933599,6877,92.657726,0.501264,351.729,0.684931,2.790815,1
14624,3803,6795,158.497778,55.513093,0.936658,6965,93.014315,0.497147,362.427,0.650067,2.855142,1
14625,4803,6532,122.830349,69.435047,0.824891,6765,91.196495,0.661803,319.294,0.805146,1.768996,0
14626,5803,6258,156.022803,52.443604,0.941816,6464,89.263280,0.641846,351.887,0.635095,2.975059,1
14627,6803,6326,158.281223,52.162318,0.944136,6531,89.746941,0.456421,355.317,0.629661,3.034398,1
14628,7803,7003,167.649194,54.113393,0.946475,7159,94.427202,0.663163,369.610,0.644179,3.098109,1
14629,8803,5813,155.192984,48.872017,0.949121,5974,86.031049,0.552987,343.204,0.620163,3.175498,1
14630,9803,6767,170.751001,51.947128,0.952599,7047,92.822476,0.638697,378.136,0.594717,3.287015,1
14631,10803,5961,163.897546,47.123044,0.957776,6137,87.119349,0.489972,361.011,0.574762,3.478076,1
14632,11803,8427,151.215708,71.289978,0.881895,8571,103.583732,0.690681,360.696,0.813955,2.121136,0
14633,12803,9526,163.205733,75.563736,0.886360,9836,110.131194,0.604480,400.296,0.747064,2.159842,0
14634,13803,6738,139.666831,63.649723,0.890120,7017,92.623367,0.647138,340.152,0.731804,2.194304,0
14635,14803,7921,150.517393,67.595576,0.893487,8043,100.425746,0.793449,355.923,0.785738,2.226734,0
14636,15803,8519,157.803527,69.768296,0.896955,8710,104.147625,0.571132,373.008,0.769418,2.261823,0
14637,16803,6635,140.459225,60.825572,0.901371,6756,91.912700,0.752268,331.006,0.760990,2.309213,0
14638,17803,7380,151.097487,62.735731,0.909730,7492,96.935586,0.548495,349.528,0.759106,2.408476,0
14639,804,5499,136.255504,52.955183,0.921387,5716,83.675231,0.617796,311.347,0.712860,2.573034,1
14640,1804,5040,132.957469,49.005762,0.929595,5169,80.106974,0.524727,301.533,0.696580,2.713099,1
14641,2804,6796,156.945881,56.233089,0.933608,6985,93.021159,0.512751,359.938,0.659186,2.790988,1
14642,3804,6824,120.808065,75.115560,0.783195,7046,93.212588,0.718921,331.361,0.780991,1.608296,0
14643,4804,6105,153.091903,52.529326,0.939291,6316,88.165341,0.614927,346.106,0.640438,2.914408,1
14644,5804,6994,164.368886,55.248486,0.941817,7217,94.366506,0.478222,377.877,0.615509,2.975084,1
14645,6804,6162,155.252110,51.162567,0.944140,6303,88.575968,0.536760,343.676,0.655591,3.034486,1
14646,7804,5175,144.730570,46.714488,0.946478,5446,81.172746,0.591970,323.272,0.622277,3.098194,1
14647,8804,6638,164.900689,51.928861,0.949122,6792,91.933476,0.599314,361.274,0.639107,3.175511,1
14648,9804,6340,130.413549,63.659441,0.872768,6586,89.846195,0.608679,326.202,0.748731,2.048613,0
14649,10804,6169,166.789527,47.946589,0.957790,6344,88.626264,0.449505,362.137,0.591124,3.478653,1
14650,11804,8329,151.385771,71.370087,0.881895,8560,102.979669,0.666587,364.616,0.787284,2.121138,0
14651,12804,7296,142.104501,65.792677,0.886365,7406,96.382341,0.599162,337.229,0.806204,2.159883,0
14652,13804,8964,159.197096,72.549761,0.890122,9163,106.833138,0.575501,379.879,0.780587,2.194316,0
14653,14804,9491,165.367889,74.264359,0.893489,9886,109.928688,0.567270,436.387,0.626294,2.226746,0
14654,15804,7032,143.280683,63.345641,0.896961,7273,94.622516,0.746101,343.882,0.747257,2.261887,0
14655,16804,8668,160.264331,69.397216,0.901386,8874,105.054464,0.771724,375.118,0.774093,2.309377,0
14656,17804,7808,156.100250,64.806721,0.909748,8053,99.706842,0.553327,368.010,0.724487,2.408705,0
14657,805,7064,153.391252,59.607045,0.921409,7291,94.837567,0.798192,361.323,0.679938,2.573375,1
14658,1805,7228,158.909186,58.570777,0.929596,7426,95.932140,0.685769,362.299,0.691980,2.713114,1
14659,2805,5482,141.701766,50.769463,0.933613,5693,83.545791,0.567965,327.210,0.643422,2.791083,1
14660,3805,6467,154.218989,54.013486,0.936660,6632,90.741612,0.787890,346.139,0.678284,2.855194,1
14661,4805,6507,156.462023,53.685486,0.939291,6669,91.021809,0.606544,350.622,0.665139,2.914419,1
14662,5805,6121,154.047401,51.778441,0.941819,6279,88.280798,0.745736,345.014,0.646188,2.975126,1
14663,6805,5950,153.555293,50.602861,0.944141,6126,87.038930,0.562116,344.031,0.631730,3.034518,1
14664,7805,6508,161.503747,52.128323,0.946478,6689,91.028803,0.463533,357.451,0.640065,3.098196,1
14665,8805,5573,151.414879,47.681841,0.949122,5704,84.236358,0.441811,335.966,0.620452,3.175525,1
14666,9805,5909,125.269127,61.141362,0.872799,6008,86.738529,0.597231,303.205,0.807702,2.048844,0
14667,10805,7163,138.283928,66.472783,0.876886,7290,95.499816,0.757749,336.679,0.794096,2.080309,0
14668,11805,8109,148.814431,70.156593,0.881900,8295,101.610528,0.721955,356.990,0.799586,2.121175,0
